key,app_date,app_type,app_status,lat,long
18825,6/18/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.692639,-111.05646
18826,2/2/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.650158,-111.04814
18827,8/3/11,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.703142,-111.097578
18828,3/22/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.66848,-111.107557
18829,1/9/03,RES ATTACHED SFD,C.O. ISSUED,45.679664,-111.079483
18830,9/25/03,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679057,-111.031331
18831,6/18/07,COMM INDUSTRIAL,C.O. ISSUED,45.706685,-111.044321
18832,6/19/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.697578,-111.07572
18833,6/20/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643052,-111.035879
18834,7/2/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.705433,-111.011832
18835,6/20/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691717,-111.089557
18836,5/16/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643052,-111.035032
18837,9/25/03,RES ALTERATION,C.O. ISSUED,45.673822,-111.065211
18838,5/15/03,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.702715,-111.064974
18839,6/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.69046,-111.086126
18840,6/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691096,-111.077843
18841,6/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.69136,-111.086037
18842,6/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.69163,-111.086025
18843,6/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.697758,-111.075733
18844,6/22/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.683558,-111.029908
18845,7/3/12,RES ALTERATION,C.O. ISSUED,45.682991,-111.084214
18846,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.690252,-111.117629
18847,3/23/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.673635,-111.077331
18848,6/27/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.645662,-111.03606
18849,5/21/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688941,-111.069531
18850,6/27/07,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.678841,-111.096098
18851,6/27/07,"COMM OFFICES, BANKS, PROF.BLDGS",C.O. ISSUED,45.679591,-111.047883
18852,6/27/07,SIGN PERMIT,C.O. ISSUED,45.680044,-111.040756
18853,5/21/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.689194,-111.093059
18854,6/27/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.693977,-111.076999
18855,5/21/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.689464,-111.093008
18856,3/24/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.644294,-111.074056
18857,5/21/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691446,-111.090597
18858,3/24/10,RES ALTERATION,C.O. ISSUED,45.683469,-111.026325
18859,6/29/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.645387,-111.049432
18860,6/3/04,RES ADDITION,C.O. ISSUED,45.67383,-111.048455
18861,3/24/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.690459,-111.087693
18862,6/29/07,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.711165,-111.082187
18863,3/24/10,"COMM OFFICES, BANKS, PROF.BLDGS",C.O. ISSUED,45.697149,-111.028297
18864,7/2/07,ELECTRIC ONLY,C.O. ISSUED,45.688058,-111.029448
18865,7/2/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688569,-111.086649
18866,7/2/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688569,-111.087137
18867,7/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.664387,-111.023389
18868,7/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.664388,-111.022272
18869,7/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.664568,-111.022837
18870,7/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.664568,-111.022285
18871,7/3/07,COMM ALTERATION,C.O. ISSUED,45.678785,-111.038547
18872,7/3/07,RES ATTACHED SFD,C.O. ISSUED,45.689469,-111.086574
18873,7/3/07,RES ATTACHED SFD,C.O. ISSUED,45.689469,-111.086715
18874,7/3/07,RES ATTACHED SFD,C.O. ISSUED,45.689469,-111.086818
18875,3/25/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.678967,-111.03187
18876,7/3/07,COMM OTHER NON-RESIDENTIAL BLD,C.O. ISSUED,45.713242,-111.070704
18877,3/26/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.646287,-111.051088
18878,12/9/03,RES ATTACHED SFD,C.O. ISSUED,45.679023,-111.093196
18879,7/6/07,RES ADDITION,C.O. ISSUED,45.672929,-111.051035
18880,7/6/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688568,-111.087728
18881,12/9/03,RES ATTACHED SFD,C.O. ISSUED,45.678933,-111.093196
18882,9/24/03,RES ALTERATION,C.O. ISSUED,45.681308,-111.027621
18883,7/9/07,RES ACCESSORY BLDG,C.O. ISSUED,45.683194,-111.042877
18884,7/9/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688568,-111.088473
18885,10/25/10,RES ALTERATION,C.O. ISSUED,45.669963,-111.040556
18886,3/29/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.690819,-111.08768
18887,7/6/12,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.67407,-111.096179
18888,7/10/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.698299,-111.073858
18889,5/22/13,RES DUPLEX (2 UNITS),C.O. ISSUED,45.646113,-111.032544
18890,7/11/07,COMM ALTERATION,C.O. ISSUED,45.663203,-111.062349
18891,3/31/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.656277,-111.051457
18892,5/14/03,ELECTRIC ONLY,C.O. ISSUED,45.683288,-111.029933
18893,3/31/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643862,-111.037484
18894,7/11/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688569,-111.086919
18895,5/14/03,RES ALTERATION,C.O. ISSUED,45.675808,-111.053452
18896,7/11/07,COMM ADDITION,C.O. ISSUED,45.700299,-111.03106
18897,7/11/07,COMM ALTERATION,C.O. ISSUED,45.701464,-111.045422
18898,3/31/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.702246,-111.092271
18899,7/11/07,RES DUPLEX (2 UNITS),C.O. ISSUED,45.708464,-111.082235
18900,7/12/07,RES ALTERATION,C.O. ISSUED,45.679057,-111.032653
18901,9/23/03,RES 5+ UNITS,C.O. ISSUED,45.66275,-111.0667
18902,7/12/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691629,-111.087104
18903,7/13/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643322,-111.035995
18904,4/2/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.637109,-111.043997
18905,7/9/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.642852,-111.076095
18906,1/9/03,RES ATTACHED SFD,C.O. ISSUED,45.679574,-111.079483
18907,7/13/07,RES ADDITION,C.O. ISSUED,45.685805,-111.040285
18908,7/13/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.69217,-111.086013
18909,7/13/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.698299,-111.074372
18910,7/13/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.698839,-111.073859
18911,7/9/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.665868,-111.109106
18912,4/2/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.705343,-111.011947
18913,5/14/03,RES ADDITION,C.O. ISSUED,45.675093,-111.043423
18914,8/5/11,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.701877,-111.10283
18915,9/23/03,RES 5+ UNITS,C.O. ISSUED,45.66266,-111.06625
18916,7/17/07,RES GARAGES & CARPORTS,C.O. ISSUED,45.677797,-111.028749
18917,7/17/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688569,-111.087304
18918,1/9/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.635941,-111.035464
18919,1/29/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.692718,-111.074364
18920,4/6/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643756,-111.070553
18921,4/6/10,COMM ALTERATION,C.O. ISSUED,45.67627,-111.017398
18922,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.69025,-111.119042
18923,4/7/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.675997,-111.028761
18924,7/19/07,COMM ADDITION,C.O. ISSUED,45.673442,-111.094586
18925,7/19/07,RES ALTERATION,C.O. ISSUED,45.691112,-111.048188
18926,7/19/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.705254,-111.003109
18927,3/30/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.702372,-111.018292
18928,7/20/07,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.660062,-111.041024
18929,7/20/07,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.660062,-111.041024
18930,7/20/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688569,-111.087523
18931,7/20/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691449,-111.087681
18932,8/8/11,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.667309,-111.108402
18933,7/23/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.691288,-111.056395
18934,5/23/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.703055,-111.09384
18935,7/24/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.661143,-111.038727
18936,1/8/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.687861,-111.069606
18937,10/27/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.646737,-111.049882
18938,5/14/03,RES ADDITION,C.O. ISSUED,45.673833,-111.041907
18939,7/24/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.698119,-111.074384
18940,7/24/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.698479,-111.074385
18941,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.666321,-111.105692
18942,7/25/07,RES ALTERATION,C.O. ISSUED,45.658358,-111.018458
18943,7/25/07,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.686664,-111.104677
18944,7/25/07,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.686753,-111.10573
18945,7/25/07,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.686753,-111.106077
18946,7/27/07,COMM CHURCHES & RELIGIOUS BLDG,C.O. ISSUED,45.649159,-111.066876
18947,7/27/07,RES ALTERATION,C.O. ISSUED,45.665736,-111.02855
18948,1/8/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.681375,-111.07815
18949,7/9/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.703992,-111.015608
18950,5/13/03,ELECTRIC ONLY,C.O. ISSUED,45.677707,-111.030547
18951,4/9/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.67995,-111.051003
18952,4/12/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.645373,-111.075174
18953,1/29/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.644403,-111.033275
18954,5/12/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.690016,-111.07684
18955,7/27/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.699199,-111.07409
18956,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.690161,-111.118091
18957,9/23/03,RES 5+ UNITS,C.O. ISSUED,45.66239,-111.066763
18958,7/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684999,-111.02621
18959,3/30/04,RES ALTERATION,C.O. ISSUED,45.683375,-111.039693
18960,7/10/12,COMM RESTAURANTS & BARS,C.O. ISSUED,45.695155,-111.063219
18961,10/28/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.646734,-111.056183
18962,10/28/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.646914,-111.056235
18963,7/30/07,"COMM OFFICES, BANKS, PROF.BLDGS",C.O. ISSUED,45.717209,-111.060712
18964,7/31/07,MECHANICAL ONLY,C.O. ISSUED,45.680947,-111.031473
18965,4/13/10,COMM ALTERATION,C.O. ISSUED,45.691928,-111.032622
18966,7/31/07,COMM ALTERATION,C.O. ISSUED,45.687969,-111.028022
18967,8/1/07,RES ADDITION,C.O. ISSUED,45.670864,-111.038541
18968,4/14/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.644383,-111.07516
18969,4/14/10,RES 5+ UNITS,C.O. ISSUED,45.675954,-111.103591
18970,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.676305,-111.112952
18971,9/23/03,RES 5+ UNITS,C.O. ISSUED,45.66239,-111.06625
18972,4/14/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.701788,-111.102072
18973,4/15/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.645194,-111.074071
18974,8/2/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.692639,-111.05646
18975,8/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.668571,-111.106145
18976,8/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.669291,-111.106429
18977,8/3/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.669919,-111.108638
18978,8/3/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.686064,-111.064069
18979,8/3/07,COMM ALTERATION,C.O. ISSUED,45.686528,-111.030564
18980,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.676396,-111.1124
18981,4/15/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.660062,-111.040536
18982,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.676575,-111.112927
18983,8/6/07,RES ALTERATION,C.O. ISSUED,45.675002,-111.044181
18984,8/9/11,RES ALTERATION,C.O. ISSUED,45.665642,-111.041324
18985,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.676755,-111.112927
18986,7/11/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.66866,-111.106851
18987,8/6/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.686562,-111.117493
18988,8/6/07,RES DUPLEX (2 UNITS),C.O. ISSUED,45.6883,-111.086135
18989,4/15/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.703772,-111.097746
18990,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.676846,-111.112054
18991,1/28/04,MECHANICAL ONLY,C.O. ISSUED,45.659528,-111.016315
18992,12/9/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643412,-111.036944
18993,1/27/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.67992,-111.097204
18994,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.677205,-111.112967
18995,9/22/03,ELECTRIC ONLY,C.O. ISSUED,45.673635,-111.077292
18996,8/8/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.677794,-111.040485
18997,5/12/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.679483,-111.080138
18998,8/8/07,RES ALTERATION,C.O. ISSUED,45.684458,-111.028123
18999,5/12/03,RES ALTERATION,C.O. ISSUED,45.675182,-111.044194
19000,9/22/03,RES ALTERATION,C.O. ISSUED,45.672394,-111.03758
19001,5/28/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.701795,-111.093465
19002,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.689982,-111.117629
19003,8/9/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.705792,-111.018563
19004,4/20/10,RES ADDITION,C.O. ISSUED,45.646199,-111.045955
19005,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.689981,-111.118104
19006,8/9/11,RES ALTERATION,C.O. ISSUED,45.674465,-111.035013
19007,5/9/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.707231,-111.026336
19008,8/13/07,COMM ALTERATION,C.O. ISSUED,45.679777,-111.030497
19009,4/20/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.713802,-111.024335
19010,8/13/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.682797,-111.101357
19011,8/13/07,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.693805,-111.063911
19012,1/8/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.681195,-111.07815
19013,1/8/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.681015,-111.078163
19014,8/14/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.658706,-111.054462
19015,5/9/03,RES ACCESSORY BLDG,C.O. ISSUED,45.683828,-111.030473
19016,4/22/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.675512,-111.094102
19017,8/15/07,RES 5+ UNITS,C.O. ISSUED,45.681985,-111.103397
19018,4/22/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679687,-111.032538
19019,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.68998,-111.119041
19020,3/30/04,RESIDENTIAL REROOF,C.O. ISSUED,45.680227,-111.030574
19021,9/22/03,COMM ALTERATION,C.O. ISSUED,45.671837,-111.073271
19022,4/23/10,COMM OTHER NON-RESIDENTIAL BLD,C.O. ISSUED,45.662855,-111.033928
19023,8/20/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.661762,-111.063284
19024,8/20/07,RES ALTERATION,C.O. ISSUED,45.671403,-111.041995
19025,4/23/10,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.67177,-111.013288
19026,8/20/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.682298,-111.027942
19027,8/20/07,DEMOLITION PERMIT,C.O. ISSUED,45.686664,-111.104677
19028,8/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.648447,-111.051539
19029,4/23/10,RES ADDITION,C.O. ISSUED,45.674375,-111.035899
19030,12/9/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.642872,-111.03679
19031,9/19/03,MECHANICAL ONLY,C.O. ISSUED,45.707681,-111.025977
19032,1/8/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.680835,-111.078175
19033,9/19/03,ELECTRIC ONLY,C.O. ISSUED,45.678681,-111.067849
19034,8/24/07,RES ADDITION,C.O. ISSUED,45.667355,-111.03429
19035,8/24/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.683432,-111.095515
19036,8/24/07,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.694075,-111.063102
19037,8/27/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.643229,-111.044169
19038,4/26/10,RES ALTERATION,C.O. ISSUED,45.673268,-111.086857
19039,7/13/12,COMM SCHOOLS & ED.BLDGS.,C.O. ISSUED,45.686039,-111.09941
19040,8/27/07,COMM ADDITION,C.O. ISSUED,45.681308,-111.028391
19041,8/27/07,RES ATTACHED SFD,C.O. ISSUED,45.688928,-111.087767
19042,8/27/07,RES ATTACHED SFD,C.O. ISSUED,45.688929,-111.087703
19043,4/26/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.694697,-111.077103
19044,11/13/13,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679677,-111.058129
19045,8/29/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.705792,-111.017446
19046,8/30/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.675889,-111.07058
19047,8/30/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.678785,-111.03734
19048,6/2/04,COMM ADDITION,C.O. ISSUED,45.706676,-111.064041
19049,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.683792,-111.095528
19050,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684062,-111.095362
19051,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684152,-111.095362
19052,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684332,-111.095362
19053,4/26/10,COMM ALTERATION,C.O. ISSUED,45.701438,-111.089791
19054,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684422,-111.09535
19055,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684692,-111.095504
19056,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684692,-111.095286
19057,8/30/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.69217,-111.086526
19058,8/30/07,COMM ALTERATION,C.O. ISSUED,45.698225,-111.043274
19059,8/30/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.70354,-111.026296
19060,1/8/03,RES ALTERATION,C.O. ISSUED,45.650073,-111.035229
19061,8/10/11,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.704401,-111.098402
19062,4/27/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.681721,-111.095936
19063,4/27/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688118,-111.088858
19064,5/31/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.675498,-111.110241
19065,4/28/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.704137,-111.091234
19066,7/16/12,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.680949,-111.021765
19067,9/19/03,RES ALTERATION,C.O. ISSUED,45.674645,-111.037478
19068,9/7/07,"COMM OFFICES, BANKS, PROF.BLDGS",C.O. ISSUED,45.656277,-111.051457
19069,9/7/07,RES ALTERATION,C.O. ISSUED,45.673563,-111.043024
19070,5/9/03,ELECTRIC ONLY,C.O. ISSUED,45.681937,-111.030588
19071,9/7/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679778,-111.02649
19072,3/30/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.673746,-111.032278
19073,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.689802,-111.117628
19074,1/6/03,RES ADDITION,C.O. ISSUED,45.651779,-111.046126
19075,9/10/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691816,-111.077985
19076,5/31/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.682803,-111.094088
19077,5/3/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688205,-111.091696
19078,5/3/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.692167,-111.089737
19079,5/4/10,RES ALTERATION,C.O. ISSUED,45.672123,-111.041072
19080,8/11/11,RES ATTACHED SFD,C.O. ISSUED,45.688929,-111.087022
19081,8/11/11,RES ATTACHED SFD,C.O. ISSUED,45.688929,-111.087112
19082,9/12/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.691928,-111.032622
19083,9/13/07,RES ALTERATION,C.O. ISSUED,45.670593,-111.042059
19084,9/13/07,RES ALTERATION,C.O. ISSUED,45.670774,-111.03763
19085,9/18/03,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.688945,-111.063494
19086,5/4/10,RES ALTERATION,C.O. ISSUED,45.686968,-111.056018
19087,5/4/10,RES ALTERATION,C.O. ISSUED,45.687058,-111.055992
19088,9/14/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.647547,-111.049395
19089,6/2/04,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.687675,-111.078056
19090,9/14/07,COMM ALTERATION,C.O. ISSUED,45.67526,-111.069539
19091,5/4/10,RES ALTERATION,C.O. ISSUED,45.687148,-111.055954
19092,5/4/10,RES ALTERATION,C.O. ISSUED,45.687238,-111.055916
19093,4/30/04,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.689801,-111.118104
19094,9/17/07,RES ATTACHED SFD,C.O. ISSUED,45.688929,-111.087497
19095,9/17/07,RES ATTACHED SFD,C.O. ISSUED,45.688929,-111.0876
19096,12/8/03,"RES TRIPLEX, FOURPLEX",C.O. ISSUED,45.700358,-111.090187
19097,5/31/13,RES ATTACHED SFD,C.O. ISSUED,45.684417,-111.101013
19098,9/18/07,RES ALTERATION,C.O. ISSUED,45.674457,-111.055505
19099,5/31/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.684598,-111.099703
19100,5/31/13,RES DUPLEX (2 UNITS),C.O. ISSUED,45.686023,-111.116375
19101,9/18/03,MECHANICAL ONLY,C.O. ISSUED,45.680228,-111.02649
19102,7/17/12,RES ATTACHED SFD,C.O. ISSUED,45.687219,-111.087058
19103,9/20/07,RES DUPLEX (2 UNITS),C.O. ISSUED,45.668255,-111.035279
19104,9/20/07,ELECTRIC ONLY,C.O. ISSUED,45.676894,-111.039624
19105,9/20/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679595,-111.037533
19106,9/20/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679595,-111.037533
19107,7/17/12,RES ATTACHED SFD,C.O. ISSUED,45.687219,-111.087148
19108,5/31/13,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.691332,-111.117567
19109,9/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.669648,-111.109126
19110,9/21/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.673635,-111.077279
19111,5/6/10,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.688554,-111.104706
19112,9/17/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.687583,-111.081935
19113,9/21/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.683288,-111.028713
19114,8/12/11,RES ALTERATION,C.O. ISSUED,45.680227,-111.030574
19115,9/21/07,RES GARAGES & CARPORTS,C.O. ISSUED,45.701653,-111.012987
19116,9/16/03,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.687585,-111.0783
19117,9/21/07,RES 5+ UNITS,C.O. ISSUED,45.715128,-111.078493
19118,9/21/07,RES 5+ UNITS,C.O. ISSUED,45.715757,-111.079355
19119,9/24/07,COMM STORES & CUSTOMER SERVICE,C.O. ISSUED,45.660062,-111.04001
19120,9/24/07,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.67177,-111.013275
19121,5/8/03,RES ALTERATION,C.O. ISSUED,45.676067,-111.073649
19122,7/18/12,COMM TENANT IMPROVEMENT,C.O. ISSUED,45.679686,-111.033886
19123,9/24/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.712631,-111.02806
19124,9/24/07,RES 5+ UNITS,C.O. ISSUED,45.715306,-111.080202
19125,9/24/07,RES 5+ UNITS,C.O. ISSUED,45.715307,-111.079482
19126,9/24/07,COMM AMUSEMENT & RECREATIONAL,C.O. ISSUED,45.715578,-111.078558
19127,9/24/07,RES GARAGES & CARPORTS,C.O. ISSUED,45.715757,-111.079355
19128,9/24/07,RES 5+ UNITS,C.O. ISSUED,45.715847,-111.079882
19129,5/7/03,MECHANICAL ONLY,C.O. ISSUED,45.699817,-111.090559
19130,9/25/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.686518,-111.057071
19131,9/25/07,RES SINGLE FAMILY DWELLING,C.O. ISSUED,45.686698,-111.057071
